#       time                 x_1                 y_1                 z_1                 x_2                 y_2                 z_2
 101.0000000    7.3556044303e+01    6.4000000233e+01   -1.3871592691e-22    5.4443955528e+01    6.4000000145e+01    7.8802887785e-23
 101.5000000    7.3555560744e+01    6.3999999515e+01   -1.3871592691e-22    5.4444439146e+01    6.3999999659e+01    7.8802887785e-23
 102.0000000    7.3555095219e+01    6.3999999185e+01   -1.3871592691e-22    5.4444904774e+01    6.3999999315e+01    7.8802887785e-23
 102.5000000    7.3554648995e+01    6.3999999483e+01   -1.3871592691e-22    5.4445351146e+01    6.3999999360e+01    7.8802887785e-23
 103.0000000    7.3554209508e+01    6.3999999976e+01   -1.3871592691e-22    5.4445790670e+01    6.3999999801e+01    7.8802887785e-23
 103.5000000    7.3553757886e+01    6.4000000300e+01   -1.3871592691e-22    5.4446242089e+01    6.4000000355e+01    7.8802887785e-23
 104.0000000    7.3553280264e+01    6.4000000361e+01   -1.3871592691e-22    5.4446719546e+01    6.4000000525e+01    7.8802887785e-23
 104.5000000    7.3552777412e+01    6.4000000207e+01   -1.3871592691e-22    5.4447222495e+01    6.4000000184e+01    7.8802887785e-23
 105.0000000    7.3552267344e+01    6.4000000045e+01   -1.3871592691e-22    5.4447732614e+01    6.3999999885e+01    7.8802887785e-23
 105.5000000    7.3551777282e+01    6.4000000111e+01   -1.3871592691e-22    5.4448222486e+01    6.4000000079e+01    7.8802887785e-23
 106.0000000    7.3551327863e+01    6.4000000367e+01   -1.3871592691e-22    5.4448671832e+01    6.4000000474e+01    7.8802887785e-23
 106.5000000    7.3550920704e+01    6.4000000572e+01   -1.3871592691e-22    5.4449079216e+01    6.4000000639e+01    7.8802887785e-23
 107.0000000    7.3550539287e+01    6.4000000558e+01   -1.3870300221e-22    5.4449460836e+01    6.4000000545e+01    7.8802887785e-23
 107.5000000    7.3550161389e+01    6.4000000209e+01   -1.3870300221e-22    5.4449838709e+01    6.4000000184e+01    7.8802887785e-23
 108.0000000    7.3549772479e+01    6.3999999540e+01   -1.3870300221e-22    5.4450227525e+01    6.3999999515e+01    7.8802887785e-23
 108.5000000    7.3549371204e+01    6.3999999028e+01   -1.3870300221e-22    5.4450628764e+01    6.3999998988e+01    7.8802887785e-23
 109.0000000    7.3548964812e+01    6.3999999273e+01   -1.3870300221e-22    5.4451035117e+01    6.3999999233e+01    7.8802887785e-23
 109.5000000    7.3548559257e+01    6.4000000149e+01   -1.3870300221e-22    5.4451440591e+01    6.4000000125e+01    7.8802887785e-23
 110.0000000    7.3548152617e+01    6.4000000830e+01   -1.3869330869e-22    5.4451847197e+01    6.4000000819e+01    7.8802887785e-23
 110.5000000    7.3547736571e+01    6.4000000738e+01   -1.3869330869e-22    5.4452263331e+01    6.4000000735e+01    7.8802887785e-23
 111.0000000    7.3547302487e+01    6.4000000099e+01   -1.3869330869e-22    5.4452697546e+01    6.4000000096e+01    7.8802887785e-23
 111.5000000    7.3546846533e+01    6.3999999514e+01   -1.3869330869e-22    5.4453153541e+01    6.3999999497e+01    7.8802887785e-23
 112.0000000    7.3546372577e+01    6.3999999295e+01   -1.3869330869e-22    5.4453627446e+01    6.3999999260e+01    7.8802887785e-23
 112.5000000    7.3545893128e+01    6.3999999384e+01   -1.3869330869e-22    5.4454106850e+01    6.3999999356e+01    7.8802887785e-23
 113.0000000    7.3545426267e+01    6.3999999696e+01   -1.3869330869e-22    5.4454573705e+01    6.3999999712e+01    7.8802887785e-23
 113.5000000    7.3544988060e+01    6.4000000140e+01   -1.3869330869e-22    5.4455011880e+01    6.4000000205e+01    7.8802887785e-23
 114.0000000    7.3544585163e+01    6.4000000436e+01   -1.3869330869e-22    5.4455414699e+01    6.4000000504e+01    7.8802887785e-23
 114.5000000    7.3544212688e+01    6.4000000375e+01   -1.3869330869e-22    5.4455787107e+01    6.4000000387e+01    7.8802887785e-23
 115.0000000    7.3543857656e+01    6.4000000132e+01   -1.3869330869e-22    5.4456142140e+01    6.4000000063e+01    7.8802887785e-23
 115.5000000    7.3543505370e+01    6.3999999941e+01   -1.3869330869e-22    5.4456494498e+01    6.3999999823e+01    7.8802887785e-23
 116.0000000    7.3543145900e+01    6.3999999741e+01   -1.3869330869e-22    5.4456854083e+01    6.3999999638e+01    7.8802887785e-23
 116.5000000    7.3542777110e+01    6.3999999446e+01   -1.3869330869e-22    5.4457222983e+01    6.3999999413e+01    7.8802887785e-23
 117.0000000    7.3542401804e+01    6.3999999238e+01   -1.3869330869e-22    5.4457598327e+01    6.3999999291e+01    7.8802887785e-23
 117.5000000    7.3542021821e+01    6.3999999348e+01   -1.3869330869e-22    5.4457978247e+01    6.3999999451e+01    7.8802887785e-23
 118.0000000    7.3541635423e+01    6.3999999778e+01   -1.3869330869e-22    5.4458364539e+01    6.3999999865e+01    7.8802887785e-23
 118.5000000    7.3541240729e+01    6.4000000325e+01   -1.3869330869e-22    5.4458759170e+01    6.4000000339e+01    7.8802887785e-23
 119.0000000    7.3540841217e+01    6.4000000700e+01   -1.3869330869e-22    5.4459158683e+01    6.4000000625e+01    7.8802887785e-23
 119.5000000    7.3540446678e+01    6.4000000637e+01   -1.3869330869e-22    5.4459553245e+01    6.4000000504e+01    7.8802887785e-23
 120.0000000    7.3540066825e+01    6.4000000071e+01   -1.3869330869e-22    5.4459933104e+01    6.3999999933e+01    7.8802887785e-23
 120.5000000    7.3539702010e+01    6.3999999260e+01   -1.3869330869e-22    5.4460297909e+01    6.3999999173e+01    7.8802887785e-23
 121.0000000    7.3539339857e+01    6.3999998703e+01   -1.3869330869e-22    5.4460660061e+01    6.3999998694e+01    7.8802887785e-23
 121.5000000    7.3538962989e+01    6.3999998835e+01   -1.3869330869e-22    5.4461036948e+01    6.3999998897e+01    7.8802887785e-23
 122.0000000    7.3538563410e+01    6.3999999675e+01   -1.3867069047e-22    5.4461436552e+01    6.3999999772e+01    7.8796425436e-23
 122.5000000    7.3538151918e+01    6.4000000711e+01   -1.3868038399e-22    5.4461848059e+01    6.4000000790e+01    7.8760882519e-23
 123.0000000    7.3537753346e+01    6.4000001222e+01   -1.3868361517e-22    5.4462246622e+01    6.4000001239e+01    7.8757651345e-23
 123.5000000    7.3537389320e+01    6.4000000827e+01   -1.3868361517e-22    5.4462610616e+01    6.4000000773e+01    7.8757651345e-23
 124.0000000    7.3537060780e+01    6.3999999807e+01   -1.3868361517e-22    5.4462939127e+01    6.3999999712e+01    7.8757651345e-23
 124.5000000    7.3536743963e+01    6.3999998896e+01   -1.3868361517e-22    5.4463255963e+01    6.3999998819e+01    7.8757651345e-23
 125.0000000    7.3536404374e+01    6.3999998716e+01   -1.3868361517e-22    5.4463595635e+01    6.3999998707e+01    7.8757651345e-23
 125.5000000    7.3536020172e+01    6.3999999304e+01   -1.3868361517e-22    5.4463979942e+01    6.3999999372e+01    7.8757651345e-23
 126.0000000    7.3535598822e+01    6.4000000129e+01   -1.3865776578e-22    5.4464401340e+01    6.4000000232e+01    7.8770576042e-23
 126.5000000    7.3535174757e+01    6.4000000566e+01   -1.3863514756e-22    5.4464825333e+01    6.4000000636e+01    7.8738264299e-23
 127.0000000    7.3534788924e+01    6.4000000387e+01   -1.3863514756e-22    5.4465210976e+01    6.4000000385e+01    7.8738264299e-23
 127.5000000    7.3534464037e+01    6.3999999873e+01   -1.3863514756e-22    5.4465535625e+01    6.3999999814e+01    7.8738264299e-23
 128.0000000    7.3534192115e+01    6.3999999501e+01   -1.3865453460e-22    5.4465807380e+01    6.3999999437e+01    7.8796425436e-23
 128.5000000    7.3533941346e+01    6.3999999531e+01   -1.3865453460e-22    5.4466058168e+01    6.3999999499e+01    7.8796425436e-23
 129.0000000    7.3533675711e+01    6.3999999847e+01   -1.3865453460e-22    5.4466324036e+01    6.3999999841e+01    7.8796425436e-23
 129.5000000    7.3533373579e+01    6.4000000138e+01   -1.3865453460e-22    5.4466626519e+01    6.4000000126e+01    7.8796425436e-23
 130.0000000    7.3533034684e+01    6.4000000165e+01   -1.3865453460e-22    5.4466965690e+01    6.4000000135e+01    7.8796425436e-23
 130.5000000    7.3532674179e+01    6.3999999908e+01   -1.3865453460e-22    5.4467326225e+01    6.3999999885e+01    7.8796425436e-23
 131.0000000    7.3532310309e+01    6.3999999559e+01   -1.3865453460e-22    5.4467689853e+01    6.3999999574e+01    7.8796425436e-23
 131.5000000    7.3531954292e+01    6.3999999412e+01   -1.3865453460e-22    5.4468045501e+01    6.3999999456e+01    7.8796425436e-23
 132.0000000    7.3531607714e+01    6.3999999653e+01   -1.3865453460e-22    5.4468391814e+01    6.3999999679e+01    7.8796425436e-23
 132.5000000    7.3531267208e+01    6.4000000162e+01   -1.3865453460e-22    5.4468732318e+01    6.4000000127e+01    7.8796425436e-23
 133.0000000    7.3530931793e+01    6.4000000492e+01   -1.3865453460e-22    5.4469067958e+01    6.4000000414e+01    7.8796425436e-23
 133.5000000    7.3530606919e+01    6.4000000174e+01   -1.3865453460e-22    5.4469393097e+01    6.4000000122e+01    7.8796425436e-23
 134.0000000    7.3530301518e+01    6.3999999181e+01   -1.3865453460e-22    5.4469698623e+01    6.3999999213e+01    7.8796425436e-23
 134.5000000    7.3530019486e+01    6.3999998163e+01   -1.3865453460e-22    5.4469980609e+01    6.3999998266e+01    7.8796425436e-23
 135.0000000    7.3529752000e+01    6.3999998092e+01   -1.3865453460e-22    5.4470247977e+01    6.3999998190e+01    7.8796425436e-23
 135.5000000    7.3529477801e+01    6.3999999414e+01   -1.3865453460e-22    5.4470522079e+01    6.3999999430e+01    7.8796425436e-23
 136.0000000    7.3529173352e+01    6.4000001428e+01   -1.3865453460e-22    5.4470826455e+01    6.4000001337e+01    7.8789963088e-23
 136.5000000    7.3528826953e+01    6.4000002615e+01   -1.3865453460e-22    5.4471172775e+01    6.4000002448e+01    7.8789963088e-23
 137.0000000    7.3528446979e+01    6.4000001850e+01   -1.3865453460e-22    5.4471552699e+01    6.4000001678e+01    7.8789963088e-23
 137.5000000    7.3528058097e+01    6.3999999481e+01   -1.3865453460e-22    5.4471941646e+01    6.3999999401e+01    7.8789963088e-23
 138.0000000    7.3527687963e+01    6.3999997189e+01   -1.3865453460e-22    5.4472311984e+01    6.3999997284e+01    7.8789963088e-23
 138.5000000    7.3527353389e+01    6.3999996646e+01   -1.3865453460e-22    5.4472646797e+01    6.3999996909e+01    7.8789963088e-23
 139.0000000    7.3527054414e+01    6.3999998136e+01   -1.3865453460e-22    5.4472945887e+01    6.3999998429e+01    7.8789963088e-23
 139.5000000    7.3526778300e+01    6.4000000383e+01   -1.3865453460e-22    5.4473221905e+01    6.4000000510e+01    7.8789963088e-23
 140.0000000    7.3526508908e+01    6.4000001683e+01   -1.3865453460e-22    5.4473491047e+01    6.4000001534e+01    7.8789963088e-23
 140.5000000    7.3526234664e+01    6.4000001267e+01   -1.3865453460e-22    5.4473765038e+01    6.4000000920e+01    7.8789963088e-23
 141.0000000    7.3525951141e+01    6.3999999769e+01   -1.3865453460e-22    5.4474048447e+01    6.3999999434e+01    7.8789963088e-23
 141.5000000    7.3525658902e+01    6.3999998526e+01   -1.3865453460e-22    5.4474340750e+01    6.3999998399e+01    7.8796425436e-23
 142.0000000    7.3525360064e+01    6.3999998447e+01   -1.3866059305e-22    5.4474639760e+01    6.3999998581e+01    7.8785924120e-23
 142.5000000    7.3525056494e+01    6.3999999407e+01   -1.3866018916e-22    5.4474943485e+01    6.3999999687e+01    7.8782692946e-23
 143.0000000    7.3524750154e+01    6.4000000539e+01   -1.3866018916e-22    5.4475249875e+01    6.4000000769e+01    7.8782692946e-23
 143.5000000    7.3524444473e+01    6.4000001025e+01   -1.3866018916e-22    5.4475555486e+01    6.4000001049e+01    7.8782692946e-23
 144.0000000    7.3524145513e+01    6.4000000651e+01   -1.3866018916e-22    5.4475854321e+01    6.4000000461e+01    7.8782692946e-23
 144.5000000    7.3523861824e+01    6.3999999806e+01   -1.3866018916e-22    5.4476137914e+01    6.3999999536e+01    7.8782692946e-23
 145.0000000    7.3523601867e+01    6.3999999071e+01   -1.3866018916e-22    5.4476397859e+01    6.3999998891e+01    7.8782692946e-23
 145.5000000    7.3523368692e+01    6.3999998807e+01   -1.3866018916e-22    5.4476631105e+01    6.3999998799e+01    7.8782692946e-23
 146.0000000    7.3523154041e+01    6.3999998985e+01   -1.3866018916e-22    5.4476845855e+01    6.3999999103e+01    7.8782692946e-23
 146.5000000    7.3522936613e+01    6.3999999312e+01   -1.3866018916e-22    5.4477063336e+01    6.3999999444e+01    7.8782692946e-23
 147.0000000    7.3522688541e+01    6.3999999508e+01   -1.3864120601e-22    5.4477311368e+01    6.3999999563e+01    7.8793598159e-23
 147.5000000    7.3522389015e+01    6.3999999497e+01   -1.3864160990e-22    5.4477610803e+01    6.3999999456e+01    7.8793396210e-23
 148.0000000    7.3522037566e+01    6.3999999389e+01   -1.3864160990e-22    5.4477962221e+01    6.3999999300e+01    7.8793396210e-23
 148.5000000    7.3521657544e+01    6.3999999322e+01   -1.3865271707e-22    5.4478342358e+01    6.3999999263e+01    7.8782087100e-23
 149.0000000    7.3521285600e+01    6.3999999349e+01   -1.3865271707e-22    5.4478714517e+01    6.3999999369e+01    7.8782087100e-23
 149.5000000    7.3520952597e+01    6.3999999440e+01   -1.3865271707e-22    5.4479047654e+01    6.3999999530e+01    7.8782087100e-23
 150.0000000    7.3520668028e+01    6.3999999553e+01   -1.3865271707e-22    5.4479332107e+01    6.3999999649e+01    7.8782087100e-23
 150.5000000    7.3520417965e+01    6.3999999653e+01   -1.3865271707e-22    5.4479581806e+01    6.3999999684e+01    7.8782087100e-23
 151.0000000    7.3520176930e+01    6.3999999692e+01   -1.3865271707e-22    5.4479822442e+01    6.3999999638e+01    7.8782087100e-23
 151.5000000    7.3519924329e+01    6.3999999636e+01   -1.3865271707e-22    5.4480074891e+01    6.3999999541e+01    7.8782087100e-23
 152.0000000    7.3519653973e+01    6.3999999511e+01   -1.3865271707e-22    5.4480345479e+01    6.3999999446e+01    7.8782087100e-23
 152.5000000    7.3519371854e+01    6.3999999403e+01   -1.3865271707e-22    5.4480628083e+01    6.3999999407e+01    7.8782087100e-23
 153.0000000    7.3519086746e+01    6.3999999379e+01   -1.3865271707e-22    5.4480913618e+01    6.3999999439e+01    7.8782087100e-23
 153.5000000    7.3518802612e+01    6.3999999427e+01   -1.3865271707e-22    5.4481197845e+01    6.3999999493e+01    7.8782087100e-23
 154.0000000    7.3518518450e+01    6.3999999481e+01   -1.3865271707e-22    5.4481481716e+01    6.3999999498e+01    7.8782087100e-23
 154.5000000    7.3518233884e+01    6.3999999476e+01   -1.3865271707e-22    5.4481765806e+01    6.3999999422e+01    7.8782087100e-23
 155.0000000    7.3517954129e+01    6.3999999398e+01   -1.3865271707e-22    5.4482045218e+01    6.3999999312e+01    7.8782087100e-23
 155.5000000    7.3517689087e+01    6.3999999304e+01   -1.3865271707e-22    5.4482310284e+01    6.3999999253e+01    7.8782087100e-23
 156.0000000    7.3517446733e+01    6.3999999278e+01   -1.3865271707e-22    5.4482553020e+01    6.3999999294e+01    7.8782087100e-23
 156.5000000    7.3517225844e+01    6.3999999363e+01   -1.3865271707e-22    5.4482774382e+01    6.3999999397e+01    7.8782087100e-23
 157.0000000    7.3517013800e+01    6.3999999514e+01   -1.3865271707e-22    5.4482986625e+01    6.3999999475e+01    7.8782087100e-23
 157.5000000    7.3516791576e+01    6.3999999638e+01   -1.3865271707e-22    5.4483208591e+01    6.3999999491e+01    7.8782087100e-23
 158.0000000    7.3516543135e+01    6.3999999669e+01   -1.3865271707e-22    5.4483456499e+01    6.3999999490e+01    7.8782087100e-23
 158.5000000    7.3516263526e+01    6.3999999595e+01   -1.3865271707e-22    5.4483735719e+01    6.3999999527e+01    7.8782087100e-23
 159.0000000    7.3515960925e+01    6.3999999447e+01   -1.3865271707e-22    5.4484038378e+01    6.3999999577e+01    7.8782087100e-23
 159.5000000    7.3515651796e+01    6.3999999289e+01   -1.3865271707e-22    5.4484347952e+01    6.3999999560e+01    7.8782087100e-23
 160.0000000    7.3515352500e+01    6.3999999192e+01   -1.3865271707e-22    5.4484647726e+01    6.3999999436e+01    7.8780875410e-23
 160.5000000    7.3515072318e+01    6.3999999198e+01   -1.3864140796e-22    5.4484928073e+01    6.3999999264e+01    7.8782894894e-23
 161.0000000    7.3514811146e+01    6.3999999295e+01   -1.3863494561e-22    5.4485189000e+01    6.3999999158e+01    7.8776432545e-23
 161.5000000    7.3514561779e+01    6.3999999428e+01   -1.3863171444e-22    5.4485437911e+01    6.3999999202e+01    7.8773201371e-23
 162.0000000    7.3514314203e+01    6.3999999540e+01   -1.3863171444e-22    5.4485685141e+01    6.3999999371e+01    7.8773201371e-23
 162.5000000    7.3514059417e+01    6.3999999584e+01   -1.3863171444e-22    5.4485939912e+01    6.3999999539e+01    7.8773201371e-23
 163.0000000    7.3513792165e+01    6.3999999544e+01   -1.3863171444e-22    5.4486207483e+01    6.3999999580e+01    7.8773201371e-23
 163.5000000    7.3513513065e+01    6.3999999444e+01   -1.3863171444e-22    5.4486487037e+01    6.3999999482e+01    7.8774816958e-23
 164.0000000    7.3513229756e+01    6.3999999343e+01   -1.3863171444e-22    5.4486770683e+01    6.3999999350e+01    7.8774816958e-23
 164.5000000    7.3512955156e+01    6.3999999294e+01   -1.3863171444e-22    5.4487045317e+01    6.3999999297e+01    7.8774816958e-23
 165.0000000    7.3512701731e+01    6.3999999313e+01   -1.3863171444e-22    5.4487298437e+01    6.3999999342e+01    7.8774816958e-23
 165.5000000    7.3512473953e+01    6.3999999375e+01   -1.3863171444e-22    5.4487525710e+01    6.3999999407e+01    7.8774816958e-23
 166.0000000    7.3512264051e+01    6.3999999434e+01   -1.3863171444e-22    5.4487735167e+01    6.3999999419e+01    7.8774816958e-23
 166.5000000    7.3512055147e+01    6.3999999467e+01   -1.3863171444e-22    5.4487943950e+01    6.3999999390e+01    7.8774816958e-23
 167.0000000    7.3511830777e+01    6.3999999487e+01   -1.3863171444e-22    5.4488168639e+01    6.3999999399e+01    7.8774816958e-23
 167.5000000    7.3511584556e+01    6.3999999523e+01   -1.3863191639e-22    5.4488415468e+01    6.3999999488e+01    7.8774312087e-23
 168.0000000    7.3511323091e+01    6.3999999573e+01   -1.3862484819e-22    5.4488677453e+01    6.3999999600e+01    7.8788347500e-23
 168.5000000    7.3511060158e+01    6.3999999595e+01   -1.3863050275e-22    5.4488940466e+01    6.3999999624e+01    7.8777038390e-23
 169.0000000    7.3510806897e+01    6.3999999546e+01   -1.3863050275e-22    5.4489193299e+01    6.3999999515e+01    7.8777038390e-23
 169.5000000    7.3510565556e+01    6.3999999428e+01   -1.3863050275e-22    5.4489433990e+01    6.3999999342e+01    7.8777038390e-23
 170.0000000    7.3510330778e+01    6.3999999304e+01   -1.3863050275e-22    5.4489668312e+01    6.3999999226e+01    7.8777038390e-23
 170.5000000    7.3510095891e+01    6.3999999263e+01   -1.3863050275e-22    5.4489903201e+01    6.3999999248e+01    7.8777038390e-23
 171.0000000    7.3509857836e+01    6.3999999348e+01   -1.3863050275e-22    5.4490141673e+01    6.3999999387e+01    7.8777038390e-23
 171.5000000    7.3509616603e+01    6.3999999516e+01   -1.3863050275e-22    5.4490383466e+01    6.3999999532e+01    7.8777038390e-23
 172.0000000    7.3509370942e+01    6.3999999648e+01   -1.3863050275e-22    5.4490629519e+01    6.3999999574e+01    7.8777038390e-23
 172.5000000    7.3509116067e+01    6.3999999640e+01   -1.3863050275e-22    5.4490884445e+01    6.3999999496e+01    7.8777038390e-23
 173.0000000    7.3508847086e+01    6.3999999498e+01   -1.3863050275e-22    5.4491153153e+01    6.3999999393e+01    7.8777038390e-23
 173.5000000    7.3508565873e+01    6.3999999360e+01   -1.3863050275e-22    5.4491433921e+01    6.3999999393e+01    7.8777038390e-23
 174.0000000    7.3508284746e+01    6.3999999392e+01   -1.3863050275e-22    5.4491714645e+01    6.3999999538e+01    7.8777038390e-23
 174.5000000    7.3508022030e+01    6.3999999626e+01   -1.3863050275e-22    5.4491977197e+01    6.3999999736e+01    7.8777038390e-23
 175.0000000    7.3507791318e+01    6.3999999883e+01   -1.3863050275e-22    5.4492208071e+01    6.3999999822e+01    7.8777038390e-23
 175.5000000    7.3507592117e+01    6.3999999905e+01   -1.3863050275e-22    5.4492407664e+01    6.3999999684e+01    7.8777038390e-23
 176.0000000    7.3507409262e+01    6.3999999591e+01   -1.3863050275e-22    5.4492590891e+01    6.3999999367e+01    7.8777038390e-23
 176.5000000    7.3507221995e+01    6.3999999121e+01   -1.3862727158e-22    5.4492778268e+01    6.3999999055e+01    7.8777038390e-23
 177.0000000    7.3507016236e+01    6.3999998837e+01   -1.3862727158e-22    5.4492983812e+01    6.3999998959e+01    7.8768960454e-23
 177.5000000    7.3506791437e+01    6.3999998975e+01   -1.3862888716e-22    5.4493208244e+01    6.3999999169e+01    7.8769768248e-23
 178.0000000    7.3506557976e+01    6.3999999470e+01   -1.3862888716e-22    5.4493441459e+01    6.3999999582e+01    7.8772999422e-23
 178.5000000    7.3506328307e+01    6.3999999985e+01   -1.3862888716e-22    5.4493671156e+01    6.3999999945e+01    7.8772999422e-23
 179.0000000    7.3506108958e+01    6.4000000157e+01   -1.3862888716e-22    5.4493890743e+01    6.4000000018e+01    7.8772999422e-23
 179.5000000    7.3505898369e+01    6.3999999865e+01   -1.3862888716e-22    5.4494101581e+01    6.3999999744e+01    7.8772999422e-23
 180.0000000    7.3505690317e+01    6.3999999323e+01   -1.3862888716e-22    5.4494309732e+01    6.3999999289e+01    7.8772999422e-23
 180.5000000    7.3505478989e+01    6.3999998910e+01   -1.3862888716e-22    5.4494520996e+01    6.3999998934e+01    7.8772999422e-23
 181.0000000    7.3505261972e+01    6.3999998880e+01   -1.3862888716e-22    5.4494737889e+01    6.3999998889e+01    7.8772999422e-23
 181.5000000    7.3505040193e+01    6.3999999211e+01   -1.3862888716e-22    5.4494959588e+01    6.3999999169e+01    7.8772999422e-23
 182.0000000    7.3504816204e+01    6.3999999667e+01   -1.3862888716e-22    5.4495183558e+01    6.3999999602e+01    7.8772999422e-23
 182.5000000    7.3504592573e+01    6.3999999986e+01   -1.3862888716e-22    5.4495407178e+01    6.3999999947e+01    7.8772999422e-23
 183.0000000    7.3504371085e+01    6.4000000021e+01   -1.3862888716e-22    5.4495628620e+01    6.4000000032e+01    7.8772999422e-23
 183.5000000    7.3504152486e+01    6.3999999792e+01   -1.3862888716e-22    5.4495847147e+01    6.3999999832e+01    7.8772999422e-23
 184.0000000    7.3503936442e+01    6.3999999446e+01   -1.3862888716e-22    5.4496063143e+01    6.3999999478e+01    7.8772999422e-23
 184.5000000    7.3503721756e+01    6.3999999176e+01   -1.3862888716e-22    5.4496277852e+01    6.3999999172e+01    7.8772999422e-23
 185.0000000    7.3503507006e+01    6.3999999118e+01   -1.3862888716e-22    5.4496492693e+01    6.3999999077e+01    7.8772999422e-23
 185.5000000    7.3503291383e+01    6.3999999273e+01   -1.3862888716e-22    5.4496708421e+01    6.3999999218e+01    7.8772999422e-23
 186.0000000    7.3503075192e+01    6.3999999514e+01   -1.3862888716e-22    5.4496924669e+01    6.3999999470e+01    7.8772999422e-23
 186.5000000    7.3502859647e+01    6.3999999670e+01   -1.3862888716e-22    5.4497140197e+01    6.3999999655e+01    7.8772999422e-23
 187.0000000    7.3502646138e+01    6.3999999645e+01   -1.3862888716e-22    5.4497353637e+01    6.3999999663e+01    7.8772999422e-23
 187.5000000    7.3502435520e+01    6.3999999484e+01   -1.3862888716e-22    5.4497564181e+01    6.3999999517e+01    7.8772999422e-23
 188.0000000    7.3502227893e+01    6.3999999326e+01   -1.3862888716e-22    5.4497771768e+01    6.3999999344e+01    7.8772999422e-23
 188.5000000    7.3502022897e+01    6.3999999299e+01   -1.3862888716e-22    5.4497976768e+01    6.3999999276e+01    7.8772999422e-23
 189.0000000    7.3501820110e+01    6.3999999441e+01   -1.3862888716e-22    5.4498179592e+01    6.3999999369e+01    7.8772999422e-23
 189.5000000    7.3501619067e+01    6.3999999677e+01   -1.3862888716e-22    5.4498380673e+01    6.3999999584e+01    7.8772999422e-23
 190.0000000    7.3501418930e+01    6.3999999874e+01   -1.3862888716e-22    5.4498580823e+01    6.3999999803e+01    7.8772999422e-23
 190.5000000    7.3501218258e+01    6.3999999905e+01   -1.3862888716e-22    5.4498781467e+01    6.3999999892e+01    7.8772999422e-23
 191.0000000    7.3501015330e+01    6.3999999726e+01   -1.3862888716e-22    5.4498984337e+01    6.3999999769e+01    7.8772999422e-23
 191.5000000    7.3500808922e+01    6.3999999403e+01   -1.3862888716e-22    5.4499190682e+01    6.3999999461e+01    7.8772999422e-23
 192.0000000    7.3500599068e+01    6.3999999090e+01   -1.3862888716e-22    5.4499400494e+01    6.3999999115e+01    7.8772999422e-23
 192.5000000    7.3500387327e+01    6.3999998953e+01   -1.3862888716e-22    5.4499612232e+01    6.3999998918e+01    7.8772999422e-23
 193.0000000    7.3500176388e+01    6.3999999073e+01   -1.3863050275e-22    5.4499823204e+01    6.3999998989e+01    7.8772999422e-23
 193.5000000    7.3499969226e+01    6.3999999393e+01   -1.3863050275e-22    5.4500030421e+01    6.3999999301e+01    7.8772999422e-23
 194.0000000    7.3499768111e+01    6.3999999737e+01   -1.3863050275e-22    5.4500231589e+01    6.3999999683e+01    7.8772999422e-23
 194.5000000    7.3499573788e+01    6.3999999913e+01   -1.3863050275e-22    5.4500425934e+01    6.3999999918e+01    7.8772999422e-23
 195.0000000    7.3499385047e+01    6.3999999828e+01   -1.3863050275e-22    5.4500614644e+01    6.3999999874e+01    7.8772999422e-23
 195.5000000    7.3499198973e+01    6.3999999541e+01   -1.3863050275e-22    5.4500800638e+01    6.3999999587e+01    7.8772999422e-23
 196.0000000    7.3499011978e+01    6.3999999221e+01   -1.3863050275e-22    5.4500987538e+01    6.3999999235e+01    7.8772999422e-23
 196.5000000    7.3498821335e+01    6.3999999045e+01   -1.3863050275e-22    5.4501178125e+01    6.3999999019e+01    7.8772999422e-23
 197.0000000    7.3498626419e+01    6.3999999097e+01   -1.3863050275e-22    5.4501373063e+01    6.3999999047e+01    7.8772999422e-23
 197.5000000    7.3498428896e+01    6.3999999333e+01   -1.3863050275e-22    5.4501570674e+01    6.3999999284e+01    7.8772999422e-23
 198.0000000    7.3498231722e+01    6.3999999620e+01   -1.3863050275e-22    5.4501767951e+01    6.3999999587e+01    7.8772999422e-23
 198.5000000    7.3498037536e+01    6.3999999817e+01   -1.3863050275e-22    5.4501962193e+01    6.3999999797e+01    7.8772999422e-23
 199.0000000    7.3497847360e+01    6.3999999854e+01   -1.3863050275e-22    5.4502152347e+01    6.3999999838e+01    7.8772999422e-23
 199.5000000    7.3497660202e+01    6.3999999761e+01   -1.3863050275e-22    5.4502339425e+01    6.3999999744e+01    7.8772999422e-23
 200.0000000    7.3497473598e+01    6.3999999633e+01   -1.3863050275e-22    5.4502525943e+01    6.3999999617e+01    7.8772999422e-23
